token,logprob_actual,logprob_max,entropy,most_likely_token
Ġst,-1.1421689987182617,-1.1421689987182617,3.87738299369812,Ġst
adt,-0.0047002071514725685,-0.0047002071514725685,0.043892718851566315,adt
Ġgesch,-4.502936840057373,-0.6705411672592163,2.008366823196411,Ġg
l,-0.14721699059009552,-0.14721699059009552,0.7081111073493958,l
end,-0.0197315476834774,-0.0197315476834774,0.1492273062467575,end
ert,-0.0005162813467904925,-0.0005162813467904925,0.006049723364412785,ert
.,-0.9274569153785706,-0.9274569153785706,1.9417344331741333,.
Ġwir,-1.3302948474884033,-1.3302948474884033,3.7339322566986084,Ġwir
Ġhaben,-1.7835967540740967,-1.446709394454956,3.1620290279388428,Ġwaren
Ġuns,-0.6624622941017151,-0.6624622941017151,3.055884838104248,Ġuns
Ġang,-5.444580554962158,-2.023322582244873,4.622158527374268,ĠÃ¼ber
ere,-0.5607311725616455,-0.5607311725616455,1.3934576511383057,ere
gt,-0.00130425242241472,-0.00130425242241472,0.014188293367624283,gt
Ġunter,-1.1249632835388184,-1.0928959846496582,2.133803129196167,ĠÃ¼ber
halten,-0.00159172632265836,-0.00159172632265836,0.01727364957332611,halten
Ġund,-0.4860524535179138,-0.4860524535179138,1.3370161056518555,Ġund
Ġdie,-3.541177988052368,-2.331077814102173,4.185107231140137,Ġwaren
Ġwelt,-3.020871162414551,-1.9182463884353638,4.510662078857422,Ġson
Ġum,-1.730875015258789,-1.3430843353271484,3.9083259105682373,Ġwar
Ġuns,-0.15130171179771423,-0.15130171179771423,0.5883731842041016,Ġuns
Ġher,-0.09196317195892334,-0.09196317195892334,0.6251356601715088,Ġher
um,-0.0016288596671074629,-0.0016288596671074629,0.020208925008773804,um
Ġbe,-3.217365264892578,-1.8971385955810547,3.9954257011413574,Ġverg
ob,-0.155994713306427,-0.155994713306427,0.4821733236312866,ob
acht,-0.0015354283386841416,-0.0015354283386841416,0.013780041597783566,acht
et,-0.0028876056894659996,-0.0028876056894659996,0.024867987260222435,et
.,-0.1755002737045288,-0.1755002737045288,0.8415602445602417,.
Ġauf,-3.71500301361084,-2.039081573486328,4.102459907531738,Ġwir
Ġeinmal,-0.3344855010509491,-0.3344855010509491,1.4095737934112549,Ġeinmal
Ġhaben,-3.3140370845794678,-2.6825177669525146,4.318722724914551,Ġwar
Ġwir,-0.04767721891403198,-0.04767721891403198,0.3529207706451416,Ġwir
Ġbeide,-3.0941638946533203,-2.075821876525879,3.665306568145752,Ġuns
Ġbem,-3.387299060821533,-2.5226330757141113,4.45937442779541,Ġdas
er,-0.003259823424741626,-0.003259823424741626,0.02512308396399021,er
kt,-0.0002469711471349001,-0.0002469711471349001,0.002610849216580391,kt
",",-0.11254724115133286,-0.11254724115133286,0.542834997177124,","
Ġwie,-2.4911715984344482,-0.1607978492975235,0.6236129403114319,Ġdass
Ġruh,-5.895249366760254,-1.9541759490966797,3.9156157970428467,Ġwir
ig,-0.0012513910187408328,-0.0012513910187408328,0.01260758563876152,ig
Ġes,-0.42820489406585693,-0.42820489406585693,1.2323030233383179,Ġes
Ġpl,-3.4354372024536133,-0.8603392839431763,2.11472487449646,Ġwar
Ã¶,-0.007504723034799099,-0.007504723034799099,0.06082306057214737,Ã¶
tz,-0.0002169373765354976,-0.0002169373765354976,0.0030134632252156734,tz
lich,-0.0046500167809426785,-0.0046500167809426785,0.03908320143818855,lich
Ġgew,-1.3502418994903564,-0.7726109623908997,1.5838319063186646,Ġwar
orden,-0.06630346924066544,-0.06630346924066544,0.24762162566184998,orden
Ġist,-0.30063101649284363,-0.30063101649284363,0.6242349743843079,Ġist
.,-0.2677011787891388,-0.2677011787891388,0.9601412415504456,.
Ġals,-4.154596328735352,-1.830289602279663,3.429063320159912,Ġes
Ġwir,-1.2942250967025757,-1.2942250967025757,2.393083333969116,Ġwir
Ġnach,-2.6428449153900146,-0.635826826095581,1.963376522064209,Ġuns
sch,-3.741642475128174,-0.7643512487411499,2.037104368209839,Ġoben
auen,-0.6326932907104492,-0.6326932907104492,0.7185854911804199,auen
",",-0.2835161089897156,-0.2835161089897156,1.468069314956665,","
Ġsehen,-2.004991292953491,-2.004991292953491,3.5250816345214844,Ġsehen
Ġwir,-0.007332910783588886,-0.007332910783588886,0.07257391512393951,Ġwir
",",-0.4010026156902313,-0.4010026156902313,1.7780065536499023,","
Ġdass,-0.1358230710029602,-0.1358230710029602,0.559047520160675,Ġdass
Ġalle,-1.388641357421875,-1.388641357421875,2.7432079315185547,Ġalle
Ġmens,-0.33949631452560425,-0.33949631452560425,1.5358507633209229,Ġmens
chen,-0.0032913105096668005,-0.0032913105096668005,0.025306418538093567,chen
Ġum,-3.7307753562927246,-2.128134250640869,4.052355766296387,Ġin
her,-8.962464332580566,-0.010479305870831013,0.1020427793264389,Ġuns
Ġnur,-3.4833669662475586,-2.302074432373047,4.386940002441406,st
Ġnoch,-0.295007586479187,-0.295007586479187,1.8331727981567383,Ġnoch
Ġstar,-5.184474945068359,-2.107198715209961,4.408140182495117,Ġaus
ren,-2.056046485900879,-0.22722922265529633,0.7920921444892883,re
Ġund,-1.0084537267684937,-1.0084537267684937,2.305884838104248,Ġund
Ġwie,-2.666149854660034,-2.2450034618377686,4.600555419921875,Ġsich
Ġerst,-2.044182300567627,-2.044182300567627,3.924452066421509,Ġerst
arr,-0.0012840130366384983,-0.0012840130366384983,0.010874052532017231,arr
t,-0.0029519100207835436,-0.0029519100207835436,0.02591521106660366,t
Ġwir,-4.289857864379883,-0.925308346748352,2.632082223892212,Ġsind
ken,-0.003262912854552269,-0.003262912854552269,0.032670579850673676,ken
.,-0.09533198177814484,-0.09533198177814484,0.5521897077560425,.
Ġsie,-3.3222923278808594,-1.3556727170944214,3.9457521438598633,Ġwir
Ġsche,-4.962258815765381,-2.1436820030212402,4.59809684753418,Ġhaben
inen,-0.02747785486280918,-0.02747785486280918,0.15367525815963745,inen
Ġuns,-3.4648208618164062,-2.0526838302612305,4.293028354644775,Ġsich
Ġnicht,-1.1049165725708008,-1.1049165725708008,3.5194718837738037,Ġnicht
Ġmehr,-0.9236680865287781,-0.9236680865287781,1.8771460056304932,Ġmehr
Ġw,-0.386761873960495,-0.386761873960495,1.3789677619934082,Ġw
ahr,-6.770858453819528e-05,-6.770858453819528e-05,0.0009360071271657944,ahr
z,-0.2642749845981598,-0.2642749845981598,0.7698526382446289,z

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
von,-7.724977016448975,-1.8126015663146973,4.671260833740234,1
Ġhier,-8.949161529541016,-1.528334379196167,5.181934356689453,ĠRe
Ġaus,-0.448891818523407,-0.448891818523407,2.428471565246582,Ġaus
Ġbis,-6.136039733886719,-1.6456717252731323,5.057089805603027,Ċ
Ġzum,-1.4275145530700684,-1.4275145530700684,3.321263551712036,Ġzum
ĠnÃ¤chsten,-4.420620441436768,-0.9647126197814941,4.262359619140625,ĠEnde
Ġsuper,-7.674337387084961,-3.1508677005767822,6.371926784515381,ĠJahr
markt,-0.12225771695375443,-0.12225771695375443,1.0701818466186523,markt
Ġgel,-7.798480987548828,-1.7332792282104492,4.482572555541992,Ġsind
ang,-1.1015374660491943,-0.5944802761077881,1.2026655673980713,angen
t,-0.5143401622772217,-0.5143401622772217,1.4608145952224731,t
Ġman,-0.3715741038322449,-0.3715741038322449,1.7753615379333496,Ġman
Ġmit,-2.9206790924072266,-2.035262107849121,3.9299116134643555,ĠÃ¼ber
Ġeinem,-2.9381155967712402,-0.4332594871520996,2.0847666263580322,Ġdem
Ġf,-3.5797903537750244,-2.6298820972442627,5.625082492828369,Ġtaxi
ah,-0.16510112583637238,-0.16510112583637238,0.5896491408348083,ah
rr,-0.020335284993052483,-0.020335284993052483,0.1492764800786972,rr
ad,-0.01042102836072445,-0.01042102836072445,0.08214427530765533,ad
Ġin,-0.6853572130203247,-0.6853572130203247,3.010885238647461,Ġin
Ġwen,-4.372593402862549,-1.8069853782653809,3.446822166442871,Ġ
igen,-0.00226788641884923,-0.00226788641884923,0.02021317183971405,igen
Ġmin,-0.049452248960733414,-0.049452248960733414,0.36763665080070496,Ġmin
uten,-0.003126378171145916,-0.003126378171145916,0.03360415995121002,uten
.,-1.6211329698562622,-1.2605563402175903,3.4293015003204346,","
Ġdas,-3.7046425342559814,-3.0376312732696533,5.8479323387146,Ġdie
Ġz,-4.5451178550720215,-2.346256732940674,5.617278575897217,Ġf
ent,-0.7189132571220398,-0.7189132571220398,1.7066570520401,ent
rum,-0.007227228954434395,-0.007227228954434395,0.05273526906967163,rum
Ġvon,-0.9574190378189087,-0.9574190378189087,2.998521327972412,Ġvon
Ġberlin,-4.133914947509766,-3.7897884845733643,6.600514888763428,Ġst
Ġist,-0.8450661897659302,-0.8450661897659302,2.7475404739379883,Ġist
Ġmit,-1.4097028970718384,-1.4097028970718384,3.545172691345215,Ġmit
Ġder,-1.689887285232544,-0.7025577425956726,1.9608749151229858,Ġdem
Ġs,-1.0253422260284424,-1.0253422260284424,2.6056108474731445,Ġs
-b,-0.08411525189876556,-0.08411525189876556,0.46907591819763184,-b
ahn,-0.00033396866638213396,-0.00033396866638213396,0.003462282009422779,ahn
Ġ(,-3.52612566947937,-0.6695764064788818,2.5286924839019775,Ġin
ca,-3.7848424911499023,-1.267490267753601,4.0188212394714355,s
.,-0.16010719537734985,-0.16010719537734985,0.7019486427307129,.
Ġ,-0.35195547342300415,-0.35195547342300415,2.141350269317627,Ġ
20,-1.73112952709198,-1.73112952709198,2.8808963298797607,20
Ġmin,-0.09393911063671112,-0.09393911063671112,0.5732631683349609,Ġmin
.),-3.5243029594421387,-0.11033962666988373,0.5794507265090942,uten
Ġoder,-0.7763276100158691,-0.7763276100158691,2.296116828918457,Ġoder
Ġmit,-1.3094583749771118,-0.6995779275894165,1.7885730266571045,Ġdem
Ġdem,-0.3793160915374756,-0.3793160915374756,1.181266188621521,Ġdem
Ġauto,-0.472025990486145,-0.472025990486145,1.9191848039627075,Ġauto
Ġ(,-0.4784591495990753,-0.4784591495990753,1.466677188873291,Ġ(
30,-4.148682117462158,-0.1441837102174759,0.9805319905281067,ca
-,-1.820828914642334,-0.3011889159679413,0.9742228984832764,Ġmin
40,-1.370288372039795,-0.7051730155944824,1.3274707794189453,45
Ġmin,-0.026180261746048927,-0.026180261746048927,0.16954445838928223,Ġmin
.),-0.3300360441207886,-0.3300360441207886,1.0584402084350586,.)
Ġer,-1.8968664407730103,-1.634600281715393,2.734558582305908,Ġzu
reich,-0.0015404274454340339,-0.0015404274454340339,0.017646141350269318,reich
bar,-0.00269906735047698,-0.00269906735047698,0.028606237843632698,bar
.,-0.554198145866394,-0.554198145866394,1.8033463954925537,.
Ġder,-3.123985767364502,-2.2501330375671387,5.463891983032227,Ġdie
Ġfl,-2.1344010829925537,-2.1344010829925537,5.17726993560791,Ġfl
ugh,-0.019274909049272537,-0.019274909049272537,0.1275137960910797,ugh
afen,-0.001958239823579788,-0.001958239823579788,0.018593963235616684,afen
ĠschÃ¶ne,-7.197672367095947,-1.1341603994369507,2.633578300476074,Ġist
feld,-0.0018352109473198652,-0.0018352109473198652,0.02064473181962967,feld
Ġist,-0.48136359453201294,-0.48136359453201294,1.8244917392730713,Ġist
Ġnur,-2.0899953842163086,-1.2280664443969727,2.406773090362549,Ġca
Ġ,-0.6189492344856262,-0.6189492344856262,1.6286066770553589,Ġ
15,-1.6888803243637085,-1.6888803243637085,2.7653398513793945,15
Ġkm,-1.2501819133758545,-0.7156988978385925,1.6458579301834106,Ġmin
Ġentfer,-0.1373598277568817,-0.1373598277568817,0.7357031106948853,Ġentfer
nt,-0.002351378323510289,-0.002351378323510289,0.01983017846941948,nt
Ġund,-1.6286275386810303,-0.8441979289054871,2.0774292945861816,.
Ġkann,-2.345146894454956,-1.3296496868133545,3.314194679260254,Ġmit
Ġmit,-1.0924358367919922,-1.0924358367919922,2.661944627761841,Ġmit
ĠÃ¶ff,-3.1359357833862305,-0.5431671738624573,1.3473458290100098,Ġdem
ent,-0.006463337689638138,-0.006463337689638138,0.05396001413464546,ent
lichen,-0.0079181594774127,-0.0079181594774127,0.06913001835346222,lichen
Ġver,-0.05645410344004631,-0.05645410344004631,0.4468305706977844,Ġver
kehr,-0.00343542592599988,-0.00343542592599988,0.028145961463451385,kehr
sm,-0.008054987527430058,-0.008054987527430058,0.05759837105870247,sm
itt,-0.016536908224225044,-0.016536908224225044,0.08804263919591904,itt
eln,-0.0025295186787843704,-0.0025295186787843704,0.02540668100118637,eln
Ġoder,-2.1119496822357178,-1.0866620540618896,2.404651641845703,Ġ(
Ġdem,-0.7466139793395996,-0.7466139793395996,1.9192414283752441,Ġdem
Ġeigenen,-2.621129274368286,-0.44729071855545044,1.6301463842391968,Ġauto
Ġauto,-0.37296172976493835,-0.37296172976493835,1.1937861442565918,Ġauto
Ġerre,-1.9075076580047607,-1.0934836864471436,2.5374088287353516,Ġin
icht,-0.00043084874050691724,-0.00043084874050691724,0.00465360376983881,icht
Ġwerden,-0.004576684441417456,-0.004576684441417456,0.044869814068078995,Ġwerden
.,-0.4517011046409607,-0.4517011046409607,1.5766793489456177,.
Ġw,-5.692441940307617,-2.145685911178589,5.416751384735107,Ġdie

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
ich,-6.84347677230835,-1.8126015663146973,4.671260833740234,1
Ġwerde,-4.904340744018555,-1.2832754850387573,3.049424171447754,Ġbin
Ġso,-6.8178391456604,-1.7677273750305176,3.713597297668457,Ġmich
Ġviele,-3.584285020828247,-2.2495882511138916,4.809469699859619,Ġoft
Ġti,-10.788509368896484,-1.951174020767212,5.788179397583008,ĠFragen
ere,-0.008423986844718456,-0.008423986844718456,0.09274189174175262,ere
Ġauf,-3.6604199409484863,-1.8904377222061157,4.634420394897461,Ġwie
z,-4.378920078277588,-2.062004566192627,4.237287998199463,Ġder
Ã¤hlen,-0.13342973589897156,-0.13342973589897156,0.7965438961982727,Ã¤hlen
Ġwie,-1.3107645511627197,-0.6904118657112122,2.0234203338623047,","
ĠmÃ¶glich,-2.1715426445007324,-1.1812052726745605,2.96709942817688,Ġich
:,-2.981109857559204,-1.7297203540802002,4.273818016052246,","
Ġpel,-7.516470909118652,-3.4523282051086426,6.3807220458984375,Ġh
ikan,-1.655951976776123,-0.9397635459899902,1.8104822635650635,ik
",",-0.25497353076934814,-0.25497353076934814,1.7682113647460938,","
Ġp,-3.228703260421753,-2.8684022426605225,5.6409912109375,Ġele
ingu,-0.29179298877716064,-0.29179298877716064,1.2321228981018066,ingu
in,-0.03887536749243736,-0.03887536749243736,0.20417527854442596,in
",",-0.04898412525653839,-0.04898412525653839,0.40479061007499695,","
Ġpan,-4.485468864440918,-2.504356622695923,5.358380317687988,Ġele
ther,-0.4227403998374939,-0.4227403998374939,1.3662517070770264,ther
",",-0.05868712440133095,-0.05868712440133095,0.49626240134239197,","
Ġpap,-2.375413656234741,-2.2123219966888428,4.964059829711914,Ġp
age,-0.008311208337545395,-0.008311208337545395,0.06914079934358597,age
i,-0.039038751274347305,-0.039038751274347305,0.2033669650554657,i
",",-0.09010206162929535,-0.09010206162929535,0.66834956407547,","
Ġpython,-5.816969871520996,-1.4737833738327026,3.9612669944763184,Ġp
",",-0.10472027957439423,-0.10472027957439423,0.7398446202278137,","
Ġpf,-3.2179131507873535,-1.5845762491226196,4.647771835327148,Ġp
au,-0.09163734316825867,-0.09163734316825867,0.5320290327072144,au
",",-0.10895170271396637,-0.10895170271396637,0.7727303504943848,","
Ġpar,-5.4781293869018555,-1.1779470443725586,3.860826253890991,Ġp
adies,-0.8426561951637268,-0.8426561951637268,2.5190024375915527,adies
v,-0.07558182626962662,-0.07558182626962662,0.5748633742332458,v
og,-0.01078125461935997,-0.01078125461935997,0.07391741871833801,og
el,-0.002461025258526206,-0.002461025258526206,0.02551763504743576,el
",",-0.08404883742332458,-0.08404883742332458,0.6336486339569092,","
ĠlÃ¶,-8.620576858520508,-1.2787079811096191,3.8314409255981445,Ġp
we,-0.04605672135949135,-0.04605672135949135,0.23728996515274048,we
",",-0.043611906468868256,-0.043611906468868256,0.3782535195350647,","
Ġtiger,-3.989123582839966,-1.859229326248169,4.031820297241211,Ġle
",",-0.06746838986873627,-0.06746838986873627,0.547645092010498,","
Ġele,-2.449657917022705,-2.449657917022705,5.310212135314941,Ġele
fant,-0.18469640612602234,-0.18469640612602234,0.4711945652961731,fant
",",-0.07485891133546829,-0.07485891133546829,0.5606889724731445,","
Ġaff,-2.924600124359131,-2.7991080284118652,5.289534568786621,Ġgir
e,-0.07477717101573944,-0.07477717101573944,0.30671828985214233,e
",",-0.07559763640165329,-0.07559763640165329,0.5771232843399048,","
Ġgep,-11.247588157653809,-3.1047956943511963,5.376887321472168,Ġsch
ard,-0.05049358680844307,-0.05049358680844307,0.27092838287353516,ard
",",-0.059451136738061905,-0.059451136738061905,0.4856257736682892,","
Ġgir,-2.5115790367126465,-2.5115790367126465,5.1509552001953125,Ġgir
affe,-0.019378624856472015,-0.019378624856472015,0.12039794772863388,affe
",",-0.06680069118738174,-0.06680069118738174,0.5210428237915039,","
Ġe,-4.269535541534424,-2.8900504112243652,5.283815383911133,Ġsch
is,-1.1456212997436523,-1.1013364791870117,1.766406536102295,ich
b,-0.053627267479896545,-0.053627267479896545,0.3014979660511017,b
Ã¤r,-0.018103953450918198,-0.018103953450918198,0.12946748733520508,Ã¤r
",",-0.06776074320077896,-0.06776074320077896,0.536799967288971,","
Ġwolf,-4.3451032638549805,-3.3537425994873047,5.41032600402832,Ġsch
",",-0.05822960287332535,-0.05822960287332535,0.4736747741699219,","
Ġb,-3.8215911388397217,-2.4717938899993896,5.074750900268555,Ġf
Ã¤r,-0.25436335802078247,-0.25436335802078247,0.9521912932395935,Ã¤r
.,-5.122191905975342,-0.04980889707803726,0.41694724559783936,","
Ġund,-4.6518683433532715,-2.85844087600708,6.390303611755371,Ġich
Ġdas,-3.334664821624756,-2.724142551422119,4.879416465759277,Ġdann
Ġsind,-1.6612217426300049,-1.6612217426300049,4.161778450012207,Ġsind
Ġnur,-0.5978249311447144,-0.5978249311447144,2.306351900100708,Ġnur
Ġdie,-1.0110862255096436,-1.0110862255096436,2.3404691219329834,Ġdie
Ġtier,-3.57096529006958,-0.8774905204772949,3.522622585296631,Ġti
arten,-0.8971716165542603,-0.8971716165542603,3.416840076446533,arten
",",-0.953231930732727,-0.953231930732727,2.70711088180542,","
Ġdie,-0.5313226580619812,-0.5313226580619812,2.4496560096740723,Ġdie
Ġmit,-1.4736865758895874,-1.1809362173080444,2.970982789993286,Ġich
Ġp,-2.249879837036133,-1.80180823802948,3.4756455421447754,Ġdem
Ġbegin,-0.6795102953910828,-0.6795102953910828,1.1272211074829102,Ġbegin
nen,-0.009577162563800812,-0.009577162563800812,0.07035582512617111,nen
.,-0.6474253535270691,-0.6474253535270691,2.56711483001709,.
Ġwenn,-3.5977628231048584,-2.5747439861297607,5.496307373046875,Ġund
Ġdu,-1.6270853281021118,-1.323144555091858,2.729735851287842,Ġich
Ġein,-3.7386856079101562,-2.934687614440918,4.699742317199707,Ġalle
Ġti,-4.032286167144775,-1.1237263679504395,3.686244487762451,Ġtier
ere,-0.5840009450912476,-0.5840009450912476,1.721391201019287,ere
-,-4.394947528839111,-0.9964900016784668,3.475510597229004,lex
abc,-3.278648853302002,-0.8174871206283569,2.4703428745269775,quiz
Ġsuch,-4.272379398345947,-2.2520880699157715,4.301486968994141,Ġauf
