token,logprob_actual,logprob_max,entropy,most_likely_token
Ġwaren,-1.3619345426559448,-1.3619345426559448,2.789799451828003,Ġwaren
Ġbeide,-1.94484281539917,-1.6324305534362793,3.8750791549682617,Ġin
Ġerw,-4.861588478088379,-2.1607720851898193,4.368991851806641,Ġin
achsen,-0.16175375878810883,-0.16175375878810883,0.4525587856769562,achsen
Ġgew,-4.038759708404541,-0.8133302927017212,1.509786605834961,Ġund
orden,-0.39383742213249207,-0.39383742213249207,0.7091725468635559,orden
Ġund,-0.6000919342041016,-0.6000919342041016,1.3280572891235352,Ġund
Ġhatten,-1.4836763143539429,-1.4836763143539429,3.980982780456543,Ġhatten
Ġuns,-0.8836424350738525,-0.8836424350738525,3.5343575477600098,Ġuns
Ġlange,-2.254345655441284,-2.078007459640503,4.090065956115723,Ġseit
Ġnicht,-0.0929509773850441,-0.0929509773850441,0.591600775718689,Ġnicht
Ġmehr,-0.7204175591468811,-0.7104344964027405,0.8666470646858215,Ġg
Ġg,-0.05906982347369194,-0.05906982347369194,0.37899187207221985,Ġg
esehen,-0.0037013848777860403,-0.0037013848777860403,0.02565968595445156,esehen
.,-0.21263077855110168,-0.21263077855110168,0.8859487175941467,.
Ġes,-3.012314558029175,-1.8166863918304443,3.7672581672668457,Ġer
Ġwar,-0.3191138803958893,-0.3191138803958893,1.545322060585022,Ġwar
ĠschÃ¶n,-3.484837055206299,-1.079769492149353,3.585329055786133,Ġein
",",-0.26256346702575684,-0.26256346702575684,1.2415251731872559,","
Ġihn,-0.6953158974647522,-0.6953158974647522,2.607023239135742,Ġihn
Ġwieder,-0.27277296781539917,-0.27277296781539917,1.1372442245483398,Ġwieder
z,-0.4891377091407776,-0.4891377091407776,0.9604179263114929,z
use,-0.036236800253391266,-0.036236800253391266,0.18682906031608582,use
hen,-0.0024272524751722813,-0.0024272524751722813,0.021172747015953064,hen
",",-1.428170919418335,-0.7590653896331787,1.353787899017334,.
Ġaber,-1.635125994682312,-1.1516703367233276,2.780532121658325,Ġund
Ġes,-2.331071138381958,-1.4043114185333252,3.195136785507202,Ġich
Ġgab,-2.5064170360565186,-0.5963485240936279,2.1806082725524902,Ġwar
Ġauch,-1.0075221061706543,-1.0075221061706543,3.072032928466797,Ġauch
Ġeine,-1.3656235933303833,-1.3656235933303833,3.5675506591796875,Ġeine
Ġsel,-2.7459044456481934,-1.4133821725845337,3.8570148944854736,Ġgew
ts,-0.0005392765742726624,-0.0005392765742726624,0.005300147924572229,ts
ame,-0.05181436613202095,-0.05181436613202095,0.22870001196861267,ame
Ġst,-4.153558731079102,-0.4562826156616211,2.2830400466918945,Ġdist
ille,-2.0607614517211914,-0.1600714474916458,0.5220451951026917,imm
Ġzwischen,-0.21456614136695862,-0.21456614136695862,0.8827807903289795,Ġzwischen
Ġuns,-0.008715447969734669,-0.008715447969734669,0.07914941012859344,Ġuns
.,-0.3924437165260315,-0.3924437165260315,1.193879246711731,.
Ġich,-1.5662792921066284,-1.5662792921066284,3.4715633392333984,Ġich
Ġfrag,-3.3287482261657715,-2.2201056480407715,3.810126304626465,Ġw
te,-0.0014678190927952528,-0.0014678190927952528,0.01423131674528122,te
Ġihn,-0.45821088552474976,-0.45821088552474976,0.9775917530059814,Ġihn
",",-0.17047692835330963,-0.17047692835330963,0.9869818687438965,","
Ġwas,-2.007324457168579,-0.6711295247077942,1.5403112173080444,Ġob
Ġlos,-0.7172384262084961,-0.7172384262084961,2.1936275959014893,Ġlos
Ġsei,-0.43683353066444397,-0.43683353066444397,0.9766727089881897,Ġsei
",",-0.772710382938385,-0.772710382938385,1.2239906787872314,","
Ġund,-0.3124643564224243,-0.3124643564224243,1.297187328338623,Ġund
Ġer,-0.09635209292173386,-0.09635209292173386,0.6109522581100464,Ġer
Ġant,-1.0079171657562256,-0.8381879329681396,1.5858081579208374,Ġsagte
wort,-0.003837247146293521,-0.003837247146293521,0.02640678733587265,wort
ete,-0.0025059746112674475,-0.0025059746112674475,0.01979372836649418,ete
":""",-7.115209579467773,-0.6745501160621643,1.3257272243499756,","
wei,-6.345125675201416,-0.8612731695175171,2.9775357246398926,ich
ÃŁ,-0.03062518686056137,-0.03062518686056137,0.2649364471435547,ÃŁ
t,-0.01551674585789442,-0.01551674585789442,0.11402742564678192,t
Ġdu,-0.005487379152327776,-0.005487379152327776,0.055840231478214264,Ġdu
",",-0.24046175181865692,-0.24046175181865692,0.9404791593551636,","
Ġich,-1.2145519256591797,-1.2145519256591797,3.178701639175415,Ġich
ĠtrÃ¤,-5.765028476715088,-1.2000757455825806,2.9355883598327637,Ġhabe
ume,-0.060823749750852585,-0.060823749750852585,0.23337069153785706,ume
Ġimmer,-0.9148025512695312,-0.9148025512695312,2.7480885982513428,Ġimmer
Ġnoch,-0.15638700127601624,-0.15638700127601624,0.7817105054855347,Ġnoch
Ġvon,-0.7922428846359253,-0.7922428846359253,2.504507541656494,Ġvon
Ġdem,-3.8966612815856934,-0.6679452657699585,2.3609731197357178,Ġdir
Ġtag,-1.7921957969665527,-1.2287793159484863,3.2710518836975098,","
",",-0.1193278506398201,-0.1193278506398201,0.6661297082901001,","
Ġals,-1.261035442352295,-0.3524947464466095,0.7048435211181641,Ġan
Ġwir,-0.2888578176498413,-0.2888578176498413,1.0798321962356567,Ġwir
Ġkind,-4.008978843688965,-0.8381844162940979,3.015174388885498,Ġuns
er,-0.0025883764028549194,-0.0025883764028549194,0.0266538318246603,er
Ġwaren,-0.01481155026704073,-0.01481155026704073,0.13122181594371796,Ġwaren

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
von,-7.724977016448975,-1.8126015663146973,4.671260833740234,1
Ġhier,-8.949161529541016,-1.528334379196167,5.181934356689453,ĠRe
Ġaus,-0.448891818523407,-0.448891818523407,2.428471565246582,Ġaus
Ġbis,-6.136039733886719,-1.6456717252731323,5.057089805603027,Ċ
Ġzum,-1.4275145530700684,-1.4275145530700684,3.321263551712036,Ġzum
ĠnÃ¤chsten,-4.420620441436768,-0.9647126197814941,4.262359619140625,ĠEnde
Ġsuper,-7.674337387084961,-3.1508677005767822,6.371926784515381,ĠJahr
markt,-0.12225771695375443,-0.12225771695375443,1.0701818466186523,markt
Ġgel,-7.798480987548828,-1.7332792282104492,4.482572555541992,Ġsind
ang,-1.1015374660491943,-0.5944802761077881,1.2026655673980713,angen
t,-0.5143401622772217,-0.5143401622772217,1.4608145952224731,t
Ġman,-0.3715741038322449,-0.3715741038322449,1.7753615379333496,Ġman
Ġmit,-2.9206790924072266,-2.035262107849121,3.9299116134643555,ĠÃ¼ber
Ġdem,-0.4332594871520996,-0.4332594871520996,2.0847666263580322,Ġdem
Ġf,-2.3106935024261475,-0.791644811630249,3.07822585105896,Ġauto
ah,-0.027986174449324608,-0.027986174449324608,0.17217043042182922,ah
rr,-0.004384309984743595,-0.004384309984743595,0.03510717302560806,rr
ad,-0.004635659046471119,-0.004635659046471119,0.04545384272933006,ad
Ġin,-0.658900260925293,-0.658900260925293,2.9540019035339355,Ġin
Ġ,-1.6805377006530762,-1.6805377006530762,3.3228611946105957,Ġ
15,-2.3950133323669434,-1.1290888786315918,2.371230363845825,5
Ġmin,-0.14245109260082245,-0.14245109260082245,0.7765041589736938,Ġmin
uten,-0.028528878465294838,-0.028528878465294838,0.23298314213752747,uten
.,-2.009265422821045,-1.1545394659042358,3.4378342628479004,","
Ġwie,-6.656874656677246,-2.7834174633026123,5.570319175720215,Ġdie
Ġweit,-4.0789642333984375,-2.3175480365753174,4.577245712280273,Ġman
Ġist,-1.2903470993041992,-1.2903470993041992,3.182507276535034,Ġist
Ġes,-1.4138540029525757,-1.3327354192733765,2.6710212230682373,Ġdas
Ġzum,-2.6304802894592285,-1.4887127876281738,2.926407814025879,Ġbis
Ġstrand,-2.8354783058166504,-0.701332688331604,2.8302865028381348,ĠnÃ¤chsten
?,-0.4410308599472046,-0.4410308599472046,2.059173583984375,?
Ġder,-4.082792282104492,-2.0427634716033936,5.104893207550049,Ġ
ĠnÃ¤ch,-1.4793280363082886,-1.4793280363082886,4.193624496459961,ĠnÃ¤ch
st,-2.9217143058776855,-0.058126017451286316,0.2340710461139679,ste
ge,-0.087337426841259,-0.087337426841259,0.507186233997345,ge
leg,-0.01080731675028801,-0.01080731675028801,0.07339734584093094,leg
ene,-0.010760616511106491,-0.010760616511106491,0.07609084248542786,ene
Ġstrands,-8.822620391845703,-0.7708735466003418,2.3539609909057617,Ġstrand
and,-1.666105031967163,-1.238464117050171,3.1375296115875244,ch
Ġist,-1.317211389541626,-1.317211389541626,3.560619592666626,Ġist
Ġder,-2.8379323482513428,-1.6151387691497803,3.807516098022461,Ġ
Ġstr,-5.495207786560059,-2.7317912578582764,5.895012855529785,Ġsand
Ã¸,-6.250245094299316,-1.7914631366729736,3.3864498138427734,Ã¤nde
mm,-0.4891211986541748,-0.4891211986541748,1.7821969985961914,mm
en,-0.09683047980070114,-0.09683047980070114,0.6340639591217041,en
Ġstr,-7.002511501312256,-1.261621117591858,3.280449151992798,strand
Ã¦,-3.446706533432007,-0.8958870768547058,2.349557876586914,anda
nde,-1.8730524778366089,-1.4376286268234253,2.471817970275879,nder
",",-0.8349177837371826,-0.8349177837371826,2.493098258972168,","
Ġder,-0.9828782677650452,-0.9828782677650452,2.7416300773620605,Ġder
Ġin,-2.5394387245178223,-2.0910725593566895,3.50581431388855,Ġca
Ġetwa,-2.7104170322418213,-1.021881341934204,2.900376558303833,Ġ
Ġ,-0.17135091125965118,-0.17135091125965118,0.8965265154838562,Ġ
20,-2.0462512969970703,-1.8002147674560547,2.928421974182129,10
Ġmin,-0.43946734070777893,-0.43946734070777893,1.6561731100082397,Ġmin
.,-6.860963344573975,-0.003872397355735302,0.038579657673835754,uten
Ġmit,-1.2275211811065674,-1.2275211811065674,2.5051684379577637,Ġmit
Ġf,-5.892528057098389,-0.01882227510213852,0.1536838710308075,Ġdem
ahr,-4.493537425994873,-0.012408792041242123,0.07511471956968307,ah
zeug,-0.718961775302887,-0.718961775302887,2.5535287857055664,zeug
Ġer,-3.0604617595672607,-0.8204352259635925,1.8557957410812378,en
reich,-0.0003723404952324927,-0.0003723404952324927,0.004764576442539692,reich
bar,-0.0027673065196722746,-0.0027673065196722746,0.0277407243847847,bar
Ġist,-0.009755200706422329,-0.009755200706422329,0.08746951818466187,Ġist
.,-0.2332838773727417,-0.2332838773727417,1.2257163524627686,.
Ġdie,-2.667145013809204,-2.609299898147583,5.228976249694824,Ġder
Ġfirma,-10.375643730163574,-2.26627254486084,5.108373641967773,ĠnÃ¤ch
Ġk,-4.958670616149902,-2.7997562885284424,6.383214950561523,Ġhat
Ã¼h,-6.592318534851074,-2.8096864223480225,6.007908821105957,openhagen
n,-1.9333289861679077,-1.4330781698226929,2.8510148525238037,ls
lein,-4.652795791625977,-2.2857158184051514,5.1116414070129395,le
Ġg,-4.292545795440674,-2.191220760345459,4.949283599853516,Ġhat
mb,-0.30021294951438904,-0.30021294951438904,1.2233891487121582,mb
h,-0.002337344689294696,-0.002337344689294696,0.02742195501923561,h
Ġ&,-2.356483221054077,-1.759129285812378,4.096014022827148,Ġist
Ġco,-0.02855297550559044,-0.02855297550559044,0.25817960500717163,Ġco
.,-0.38047823309898376,-0.38047823309898376,1.3452435731887817,.
Ġkg,-0.7926852703094482,-0.7926852703094482,4.015989303588867,Ġkg
Ġist,-1.7422901391983032,-1.7422901391983032,4.366672039031982,Ġist
Ġein,-1.2398921251296997,-1.2398921251296997,3.5279335975646973,Ġein
Ġmitt,-3.0359249114990234,-1.9377671480178833,4.735722064971924,Ġfamil
el,-0.015675773844122887,-0.015675773844122887,0.0992240160703659,el
stÃ¤nd,-0.011340208351612091,-0.011340208351612091,0.08408601582050323,stÃ¤nd
isches,-0.43842393159866333,-0.43842393159866333,1.0442190170288086,isches
Ġunter,-1.873048186302185,-1.0555270910263062,2.442786693572998,Ġfamil
nehmen,-0.002511444501578808,-0.002511444501578808,0.023934870958328247,nehmen
",",-0.9789535999298096,-0.9789535999298096,1.9916365146636963,","
Ġdas,-0.3155263364315033,-0.3155263364315033,1.178362250328064,Ġdas
Ġsich,-1.005284309387207,-1.005284309387207,3.012406826019287,Ġsich
Ġauf,-0.9930962324142456,-0.9930962324142456,2.289254665374756,Ġauf
Ġdie,-0.604851245880127,-0.604851245880127,2.092377185821533,Ġdie

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
ich,-6.84347677230835,-1.8126015663146973,4.671260833740234,1
Ġwerde,-4.904340744018555,-1.2832754850387573,3.049424171447754,Ġbin
Ġso,-6.8178391456604,-1.7677273750305176,3.713597297668457,Ġmich
Ġviele,-3.584285020828247,-2.2495882511138916,4.809469699859619,Ġoft
Ġti,-10.788509368896484,-1.951174020767212,5.788179397583008,ĠFragen
ere,-0.008423986844718456,-0.008423986844718456,0.09274189174175262,ere
Ġauf,-3.6604199409484863,-1.8904377222061157,4.634420394897461,Ġwie
z,-4.378920078277588,-2.062004566192627,4.237287998199463,Ġder
Ã¤hlen,-0.13342973589897156,-0.13342973589897156,0.7965438961982727,Ã¤hlen
Ġwie,-1.3107645511627197,-0.6904118657112122,2.0234203338623047,","
ĠmÃ¶glich,-2.1715426445007324,-1.1812052726745605,2.96709942817688,Ġich
:,-2.981109857559204,-1.7297203540802002,4.273818016052246,","
Ġpel,-7.516470909118652,-3.4523282051086426,6.3807220458984375,Ġh
ikan,-1.655951976776123,-0.9397635459899902,1.8104822635650635,ik
",",-0.25497353076934814,-0.25497353076934814,1.7682113647460938,","
Ġe,-3.9566047191619873,-2.8684022426605225,5.6409912109375,Ġele
is,-1.0404294729232788,-1.0404294729232788,1.6879627704620361,is
b,-1.2637250423431396,-0.45355772972106934,1.105488896369934,v
Ã¤r,-0.06814277172088623,-0.06814277172088623,0.3843356966972351,Ã¤r
",",-0.06725920736789703,-0.06725920736789703,0.5395675897598267,","
ĠlÃ¶,-4.84722900390625,-2.713686227798462,5.318516254425049,Ġtiger
we,-0.02619512565433979,-0.02619512565433979,0.16198895871639252,we
",",-0.05964028090238571,-0.05964028090238571,0.5007724761962891,","
Ġele,-2.8117804527282715,-1.7426772117614746,4.8483171463012695,Ġtiger
fant,-0.186799094080925,-0.186799094080925,0.46917396783828735,fant
",",-0.06867469102144241,-0.06867469102144241,0.5462485551834106,","
Ġgir,-2.989466667175293,-1.9346181154251099,4.864199161529541,Ġtiger
affe,-0.013956570066511631,-0.013956570066511631,0.0935782790184021,affe
",",-0.059373851865530014,-0.059373851865530014,0.48527345061302185,","
Ġtiger,-2.8505451679229736,-2.8505451679229736,5.047942161560059,Ġtiger
",",-0.06839729845523834,-0.06839729845523834,0.5549999475479126,","
Ġp,-2.925253391265869,-2.781496524810791,5.081431865692139,Ġz
fer,-1.625281810760498,-0.5612426400184631,1.2507526874542236,ingu
d,-0.02973363734781742,-0.02973363734781742,0.1772131770849228,d
",",-0.06062338873744011,-0.06062338873744011,0.4829528331756592,","
Ġwolf,-4.369335651397705,-1.6480306386947632,4.543972969055176,Ġh
",",-0.05517057701945305,-0.05517057701945305,0.4541410207748413,","
Ġf,-2.6549830436706543,-2.00620698928833,4.774699687957764,Ġh
uchs,-0.3045133054256439,-0.3045133054256439,1.0431616306304932,uchs
",",-0.05061066150665283,-0.05061066150665283,0.42613375186920166,","
Ġb,-4.426065444946289,-1.7881228923797607,4.712435245513916,Ġh
Ã¤r,-0.3473048806190491,-0.3473048806190491,1.0937424898147583,Ã¤r
.,-5.065389633178711,-0.0633600503206253,0.5321618318557739,","
Ġich,-2.318459987640381,-2.318459987640381,6.140647888183594,Ġich
Ġwer,-5.532987594604492,-0.9373760223388672,3.3969497680664062,Ġwerde
fe,-0.674288809299469,-0.674288809299469,1.5265872478485107,fe
Ġeinen,-2.5983104705810547,-2.473149299621582,4.179246425628662,Ġmit
Ġste,-3.3356480598449707,-1.16696298122406,4.3144989013671875,Ġball
in,-0.056998129934072495,-0.056998129934072495,0.35321372747421265,in
Ġin,-1.0675249099731445,-1.0675249099731445,2.3280246257781982,Ġin
Ġden,-0.9582717418670654,-0.9582717418670654,2.191368818283081,Ġden
Ġfl,-1.8773621320724487,-0.8964604139328003,2.9165563583374023,Ġsee
uss,-0.0030420003458857536,-0.0030420003458857536,0.03005298227071762,uss
Ġund,-1.1004315614700317,-1.1004315614700317,2.4742517471313477,Ġund
Ġer,-4.241450786590576,-1.5180888175964355,4.329351425170898,Ġsage
tr,-2.0862483978271484,-0.6704234480857849,2.577072858810425,z
inke,-0.5273474454879761,-0.5273474454879761,1.1124378442764282,inke
.,-1.7432278394699097,-1.7432278394699097,4.235998153686523,.
Ġdie,-3.5616226196289062,-1.5617817640304565,5.317732334136963,Ġich
Ġfirma,-8.615567207336426,-0.8946742415428162,4.1685638427734375,Ġti
Ġk,-4.298523902893066,-2.936493158340454,6.278731346130371,Ġhat
Ã¼h,-4.303103923797607,-2.4098916053771973,4.9207892417907715,ling
n,-1.5187640190124512,-0.5209269523620605,1.5988860130310059,ne
lein,-3.4938318729400635,-1.7984259128570557,4.4466705322265625,le
Ġg,-4.460338115692139,-1.6755690574645996,4.802546501159668,Ġ&
mb,-0.20258423686027527,-0.20258423686027527,1.0774189233779907,mb
h,-0.00261310744099319,-0.00261310744099319,0.0308320764452219,h
Ġ&,-1.223832607269287,-1.223832607269287,3.7130203247070312,Ġ&
Ġco,-0.030760329216718674,-0.030760329216718674,0.2781221866607666,Ġco
.,-0.4728226065635681,-0.4728226065635681,1.3194531202316284,.
Ġkg,-0.7403984069824219,-0.7403984069824219,4.108870029449463,Ġkg
Ġist,-2.392376661300659,-1.8544671535491943,4.388999938964844,","
Ġein,-1.4715529680252075,-1.4715529680252075,3.777296543121338,Ġein
Ġmitt,-3.235104560852051,-1.797524333000183,4.5977983474731445,Ġde
el,-0.018467508256435394,-0.018467508256435394,0.11838093400001526,el
stÃ¤nd,-0.011153611354529858,-0.011153611354529858,0.087936170399189,stÃ¤nd
isches,-0.3330024182796478,-0.3330024182796478,0.9138389825820923,isches
Ġunter,-1.3178311586380005,-1.3154069185256958,2.6185946464538574,Ġfamil
nehmen,-0.00246863579377532,-0.00246863579377532,0.02390412986278534,nehmen
",",-1.337599754333496,-1.3088712692260742,2.128923177719116,Ġmit
Ġdas,-0.30718302726745605,-0.30718302726745605,1.2608753442764282,Ġdas
Ġsich,-0.8888888955116272,-0.8888888955116272,3.00131893157959,Ġsich
Ġauf,-1.099738597869873,-1.099738597869873,2.4545223712921143,Ġauf
Ġdie,-0.49554523825645447,-0.49554523825645447,2.0261683464050293,Ġdie
Ġher,-1.1438366174697876,-1.1438366174697876,3.8302907943725586,Ġher
stellung,-0.0012561534531414509,-0.0012561534531414509,0.01355721428990364,stellung
Ġvon,-0.876399040222168,-0.7852287292480469,1.4132128953933716,Ġund
Ġhoch,-3.021951675415039,-3.021951675415039,5.88245153427124,Ġhoch
wert,-0.12677432596683502,-0.12677432596683502,0.7460708618164062,wert
